DATA LENGTH(steps) :
2489
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.614858     0.992721     0.028387     -0.062825    0.098751     0.094999     -2.573683    -0.150066    1.385006     -1.172253    0.515466     -2.188749    1.110341     -0.560985    -0.580106    -0.353969    -0.090927    0.232760     -0.198734    -0.096916    0.513361     0.880971     0.392843     0.750626     -0.344933    0.107511     2.527143     0.902359     2.423663     0.558722     0.017002     0.128205     -2.569805    -5.026949    -5.495503    -11.846988   8.879559     -1.627433    -11.420383   -8.342347    -1.876791    0.997964     -1.834738   
0.614405     0.992698     0.028895     -0.063375    0.098482     0.097534     -2.569341    -0.148170    1.388611     -1.173866    0.515983     -2.176256    1.114749     -0.548890    -0.577300    -0.353907    -0.090194    0.227672     -0.192527    -0.102190    0.500298     0.855207     0.365215     0.691338     -0.301333    0.099464     2.466404     0.860859     2.409756     0.562580     0.007573     0.164866     -2.655440    -5.278798    -5.555727    -11.868015   8.560387     -1.591217    -12.875275   -8.257528    -3.686304    0.545060     -1.936963   
0.613957     0.992678     0.029390     -0.063908    0.098200     0.100002     -2.565131    -0.146413    1.391919     -1.175266    0.516460     -2.164085    1.118950     -0.536887    -0.574481    -0.353894    -0.089277    0.221944     -0.186615    -0.107468    0.486801     0.828198     0.337292     0.632011     -0.259354    0.091622     2.398384     0.819807     2.386706     0.564193     -0.002339    0.202160     -2.743439    -5.524679    -5.613550    -11.863093   8.231067     -1.545683    -14.332667   -8.163551    -5.533694    0.100217     -2.027949   
0.613513     0.992659     0.029870     -0.064426    0.097905     0.102402     -2.561059    -0.144797    1.394931     -1.176460    0.516899     -2.152272    1.122947     -0.525023    -0.571658    -0.353931    -0.088171    0.215773     -0.180934    -0.112694    0.472894     0.799953     0.309060     0.572835     -0.218999    0.083909     2.322923     0.779187     2.354217     0.563808     -0.012614    0.240183     -2.819328    -5.773290    -5.679401    -11.807129   7.911131     -1.539473    -15.851775   -8.084236    -7.461764    -0.254043    -2.081933   
0.613075     0.992642     0.030336     -0.064928    0.097598     0.104731     -2.557131    -0.143323    1.397648     -1.177456    0.517299     -2.140855    1.126742     -0.513345    -0.568843    -0.354020    -0.086872    0.209345     -0.175413    -0.117843    0.458627     0.770478     0.280512     0.513994     -0.180246    0.076249     2.239900     0.739000     2.312025     0.561665     -0.023126    0.279342     -2.887447    -6.017018    -5.739610    -11.729222   7.590023     -1.524673    -17.357430   -7.990566    -9.414845    -0.603415    -2.122808   
0.612644     0.992628     0.030785     -0.065416    0.097279     0.106988     -2.553354    -0.141992    1.400071     -1.178262    0.517662     -2.129873    1.130337     -0.501903    -0.566042    -0.354162    -0.085376    0.202508     -0.170082    -0.123065    0.444067     0.739839     0.251740     0.455635     -0.143133    0.068847     2.149637     0.699462     2.260020     0.557597     -0.033803    0.319159     -2.936594    -6.238482    -5.769229    -11.614582   7.254847     -1.436192    -18.747561   -7.824815    -11.387290   -1.023818    -2.148245   
0.612221     0.992615     0.031218     -0.065890    0.096947     0.109172     -2.549733    -0.140805    1.402204     -1.178887    0.517988     -2.119359    1.133736     -0.490745    -0.563267    -0.354358    -0.083683    0.195097     -0.164985    -0.128493    0.429268     0.708126     0.222824     0.397894     -0.107699    0.061915     2.052521     0.660766     2.198187     0.551436     -0.044593    0.357906     -2.983010    -6.446830    -5.797198    -11.481513   6.918773     -1.336437    -20.099066   -7.653383    -13.345823   -1.440505    -2.167769   
0.611807     0.992605     0.031631     -0.066350    0.096603     0.111281     -2.546273    -0.139764    1.404050     -1.179339    0.518281     -2.109348    1.136945     -0.479921    -0.560527    -0.354608    -0.081799    0.187231     -0.160115    -0.134033    0.414217     0.675446     0.193708     0.340912     -0.073920    0.055411     1.948744     0.622805     2.126749     0.543406     -0.055461    0.395672     -3.037478    -6.624973    -5.849155    -11.311457   6.593178     -1.265269    -21.411589   -7.531306    -15.229344   -1.771297    -2.179074   
0.611403     0.992597     0.032025     -0.066796    0.096245     0.113314     -2.542979    -0.138868    1.405613     -1.179627    0.518542     -2.099872    1.139965     -0.469478    -0.557832    -0.354912    -0.079728    0.179051     -0.155451    -0.139574    0.398883     0.641894     0.164345     0.284818     -0.041751    0.049260     1.838494     0.585463     2.045946     0.533761     -0.066343    0.432675     -3.095858    -6.795993    -5.896209    -11.125958   6.274091     -1.195172    -22.688227   -7.405353    -17.092124   -2.086944    -2.173888   
0.611010     0.992592     0.032399     -0.067230    0.095875     0.115269     -2.539854    -0.138120    1.406898     -1.179757    0.518773     -2.090963    1.142799     -0.459461    -0.555190    -0.355271    -0.077473    0.170515     -0.150969    -0.145175    0.383239     0.607482     0.134855     0.229714     -0.011140    0.043520     1.722123     0.548913     1.955848     0.522473     -0.077055    0.469407     -3.161832    -6.968728    -5.899666    -10.915676   5.970558     -1.100768    -23.860313   -7.214539    -18.946958   -2.427906    -2.110961   
0.610628     0.992589     0.032750     -0.067651    0.095492     0.117146     -2.536904    -0.137520    1.407910     -1.179738    0.518977     -2.082650    1.145454     -0.449919    -0.552608    -0.355683    -0.075031    0.161563     -0.146646    -0.150925    0.367288     0.572231     0.105362     0.175699     0.017973     0.038265     1.600001     0.513317     1.856548     0.509514     -0.087410    0.507582     -3.218391    -7.131725    -5.897639    -10.690286   5.674607     -1.001276    -24.988349   -7.023861    -20.773182   -2.756045    -2.031167   
0.610260     0.992588     0.033079     -0.068059    0.095095     0.118942     -2.534132    -0.137067    1.408655     -1.179577    0.519156     -2.074963    1.147932     -0.440896    -0.550095    -0.356145    -0.072397    0.152271     -0.142475    -0.156858    0.351168     0.536266     0.075825     0.122901     0.045643     0.033497     1.472419     0.478511     1.748382     0.495105     -0.097342    0.546080     -3.229703    -7.254050    -5.917277    -10.429250   5.393428     -0.905740    -26.044737   -6.898584    -22.492910   -3.007580    -1.941642   
0.609904     0.992589     0.033385     -0.068456    0.094685     0.120658     -2.531541    -0.136762    1.409139     -1.179281    0.519312     -2.067926    1.150239     -0.432435    -0.547657    -0.356656    -0.069579    0.142724     -0.138448    -0.162981    0.334988     0.499709     0.046196     0.071434     0.071930     0.029192     1.339711     0.444310     1.631801     0.479467     -0.106817    0.580917     -3.242589    -7.368688    -5.934114    -10.157377   5.121256     -0.816190    -27.038407   -6.781781    -24.139622   -3.247435    -1.848304   
0.609564     0.992594     0.033666     -0.068841    0.094261     0.122292     -2.529135    -0.136605    1.409370     -1.178858    0.519448     -2.061566    1.152376     -0.424578    -0.545300    -0.357214    -0.066593    0.132898     -0.134543    -0.169238    0.318613     0.462555     0.016566     0.021346     0.096909     0.025285     1.202483     0.410772     1.507450     0.462555     -0.115812    0.613352     -3.307021    -7.493248    -5.918087    -9.877796    4.870338     -0.746627    -27.852854   -6.633473    -25.600770   -3.517171    -1.749447   
0.609238     0.992601     0.033923     -0.069215    0.093822     0.123844     -2.526916    -0.136596    1.409353     -1.178312    0.519565     -2.055901    1.154346     -0.417361    -0.543031    -0.357815    -0.063440    0.122777     -0.130732    -0.175574    0.301911     0.424808     -0.012971    -0.027333    0.120671     0.021733     1.061345     0.377972     1.375950     0.444318     -0.124290    0.647869     -3.373932    -7.605415    -5.896389    -9.593755    4.634333     -0.674433    -28.602153   -6.486750    -26.999385   -3.777780    -1.641984   
0.608929     0.992610     0.034154     -0.069577    0.093369     0.125311     -2.524887    -0.136734    1.409096     -1.177651    0.519665     -2.050952    1.156155     -0.410818    -0.540857    -0.358457    -0.060112    0.112473     -0.126987    -0.182021    0.284978     0.386649     -0.042424    -0.074566    0.143348     0.018617     0.916664     0.345810     1.237618     0.424944     -0.132159    0.683365     -3.399212    -7.658090    -5.884876    -9.299577    4.436722     -0.571722    -29.270086   -6.377863    -28.333432   -3.971996    -1.505611   
0.608637     0.992622     0.034358     -0.069929    0.092901     0.126694     -2.523049    -0.137020    1.408607     -1.176879    0.519751     -2.046735    1.157805     -0.404985    -0.538782    -0.359136    -0.056614    0.102083     -0.123287    -0.188621    0.267939     0.348251     -0.071812    -0.120312    0.165065     0.015999     0.768784     0.314148     1.092828     0.404659     -0.139331    0.715825     -3.416593    -7.701292    -5.870514    -8.998633    4.249960     -0.475485    -29.882034   -6.287059    -29.582517   -4.141926    -1.363246   
0.608363     0.992637     0.034537     -0.070269    0.092418     0.127991     -2.521404    -0.137453    1.407893     -1.176000    0.519825     -2.043264    1.159297     -0.399890    -0.536810    -0.359850    -0.052961    0.091506     -0.119641    -0.195395    0.250787     0.309582     -0.101075    -0.164510    0.185860     0.013722     0.618201     0.282853     0.942481     0.383601     -0.145804    0.745541     -3.444011    -7.766098    -5.834579    -8.680765    4.068198     -0.435656    -30.351404   -6.230749    -30.556319   -4.281105    -1.225819   
0.608108     0.992655     0.034689     -0.070599    0.091920     0.129202     -2.519953    -0.138031    1.406962     -1.175020    0.519888     -2.040553    1.160633     -0.395560    -0.534946    -0.360594    -0.049163    0.080653     -0.116050    -0.202343    0.233490     0.270601     -0.130139    -0.207109    0.205794     0.011628     0.465467     0.251818     0.787505     0.361859     -0.151584    0.773590     -3.474682    -7.826206    -5.790978    -8.358754    3.905251     -0.401685    -30.741958   -6.183404    -31.433875   -4.415995    -1.086242   
0.607872     0.992675     0.034813     -0.070917    0.091406     0.130326     -2.518698    -0.138754    1.405822     -1.173943    0.519941     -2.038610    1.161815     -0.392015    -0.533192    -0.361366    -0.045228    0.069691     -0.112451    -0.209417    0.216033     0.231421     -0.158962    -0.248099    0.225089     0.009787     0.311213     0.221016     0.628416     0.339407     -0.156633    0.800280     -3.508328    -7.845918    -5.738289    -8.037102    3.812567     -0.334741    -30.959828   -6.137423    -32.201733   -4.564473    -0.933134   
0.607655     0.992698     0.034909     -0.071225    0.090876     0.131362     -2.517639    -0.139620    1.404481     -1.172769    0.519986     -2.037441    1.162843     -0.389276    -0.531552    -0.362161    -0.041161    0.058778     -0.108785    -0.216572    0.198409     0.192177     -0.187519    -0.287486    0.243946     0.008283     0.156051     0.190412     0.465732     0.316244     -0.160930    0.826555     -3.541120    -7.851680    -5.684506    -7.717724    3.730425     -0.266994    -31.104803   -6.104155    -32.871899   -4.701015    -0.785729   
0.607460     0.992724     0.034978     -0.071522    0.090329     0.132310     -2.516776    -0.140629    1.402947     -1.171503    0.520024     -2.037049    1.163719     -0.387358    -0.530029    -0.362975    -0.036965    0.047796     -0.105069    -0.223820    0.180638     0.152943     -0.215819    -0.325298    0.262323     0.007043     0.000462     0.159850     0.300400     0.292551     -0.164581    0.851900     -3.567520    -7.842032    -5.635432    -7.407089    3.620187     -0.229012    -31.130887   -6.120372    -33.260996   -4.776226    -0.674666   
0.607286     0.992753     0.035019     -0.071807    0.089766     0.133168     -2.516110    -0.141779    1.401228     -1.170146    0.520057     -2.037436    1.164442     -0.386272    -0.528626    -0.363806    -0.032649    0.036626     -0.101319    -0.231179    0.162742     0.113765     -0.243860    -0.361551    0.280179     0.005975     -0.155089    0.129167     0.133395     0.268521     -0.167688    0.874548     -3.590933    -7.829138    -5.581047    -7.094273    3.522502     -0.198123    -31.089506   -6.152891    -33.540942   -4.835630    -0.568360   
