0 X(value) Y(value) Z(value) 
12.8447 -0.726948 3.68091 5.63783 
12.8497 -0.726948 3.68091 5.63975 
12.8547 -0.726948 3.68091 5.64262 
12.8597 -0.726948 3.68091 5.64455 
12.8647 -0.726948 3.68091 5.64741 
12.8697 -0.726948 3.68091 5.64935 
12.8747 -0.726948 3.68091 5.65218 
12.8797 -0.726948 3.68091 5.6541 
12.8847 -0.726948 3.68091 5.65694 
12.8897 -0.726948 3.68091 5.65885 
12.8947 -0.726948 3.68091 5.66074 
12.8997 -0.726948 3.68091 5.6636 
12.9047 -0.726948 3.68091 5.66549 
12.9097 -0.726948 3.68091 5.6683 
12.9147 -0.726948 3.68091 5.67019 
12.9197 -0.726948 3.68091 5.67299 
12.9247 -0.726948 3.68091 5.67579 
12.9297 -0.726948 3.68091 5.67768 
12.9347 -0.726948 3.68091 5.68046 
12.9397 -0.726948 3.68091 5.68234 
12.9447 -0.726948 3.68091 5.68512 
12.9497 -0.726948 3.68091 5.68698 
12.9548 -0.726948 3.68091 5.68884 
12.9598 -0.726948 3.68091 5.69162 
12.9647 -0.726948 3.68091 5.69438 
12.9698 -0.726948 3.68091 5.69621 
12.9747 -0.726948 3.68091 5.69808 
12.9797 -0.726948 3.68091 5.70082 
12.9847 -0.726948 3.68091 5.70265 
12.9897 -0.726948 3.68091 5.7054 
12.9947 -0.726948 3.68091 5.70722 
12.9998 -0.726948 3.68091 5.70992 
13.0047 -0.726948 3.68091 5.71174 
13.0098 -0.726948 3.68091 5.71447 
13.0148 -0.726948 3.68091 5.71716 
13.0197 -0.726948 3.68091 5.71899 
13.0247 -0.726948 3.68091 5.72078 
13.0298 -0.726948 3.68091 5.72344 
13.0347 -0.726948 3.68091 5.72523 
13.0398 -0.726948 3.68091 5.72792 
13.0448 -0.726948 3.68091 5.73059 
13.0498 -0.726948 3.68091 5.73236 
13.0548 -0.726948 3.68091 5.73499 
13.0597 -0.726948 3.68091 5.73676 
13.0647 -0.726948 3.68091 5.73854 
13.0697 -0.726948 3.68091 5.74117 
13.0747 -0.726948 3.68091 5.74292 
13.0797 -0.726948 3.68091 5.74553 
13.0847 -0.726948 3.68091 5.74729 
13.0897 -0.726948 3.68091 5.74989 
13.0947 -0.726948 3.68091 5.75245 
13.0997 -0.726948 3.68091 5.7542 
13.1047 -0.726948 3.68091 5.75592 
13.1097 -0.726948 3.68091 5.7585 
13.1147 -0.726948 3.68091 5.76104 
13.1197 -0.726948 3.68091 5.76275 
13.1247 -0.726948 3.68091 5.76444 
13.1297 -0.726948 3.68091 5.767 
13.1347 -0.726948 3.68091 5.76869 
13.1397 -0.726948 3.68091 5.77121 
13.1447 -0.726948 3.68091 5.77289 
13.1497 -0.726948 3.68091 5.7754 
13.1548 -0.726948 3.68091 5.77788 
13.1598 -0.726948 3.68091 5.77954 
13.1648 -0.726948 3.68091 5.78202 
13.1698 -0.726948 3.68091 5.78367 
13.1748 -0.726948 3.68091 5.78614 
13.1797 -0.726948 3.68091 5.78779 
13.1848 -0.726948 3.68091 5.79022 
13.1897 -0.726948 3.68091 5.79185 
13.1947 -0.726948 3.68091 5.79427 
13.1997 -0.726948 3.68091 5.7959 
13.2047 -0.726948 3.68091 5.79751 
13.2098 -0.726948 3.68091 5.79993 
13.2147 -0.726948 3.68091 5.80152 
13.2198 -0.726948 3.68091 5.8039 
13.2247 -0.726948 3.68091 5.80627 
13.2298 -0.726948 3.68091 5.80788 
13.2347 -0.726948 3.68091 5.81021 
13.2397 -0.726948 3.68091 5.8118 
13.2447 -0.726948 3.68091 5.81412 
13.2498 -0.726948 3.68091 5.81568 
13.2547 -0.726948 3.68091 5.81798 
13.2597 -0.726948 3.68091 5.81953 
13.2648 -0.726948 3.68091 5.82184 
13.2698 -0.726948 3.68091 5.82337 
13.2747 -0.726948 3.68091 5.82564 
13.2797 -0.726948 3.68091 5.82717 
13.2847 -0.726948 3.68091 5.82866 
13.2897 -0.726948 3.68091 5.83094 
13.2948 -0.726948 3.68091 5.83316 
13.2998 -0.726948 3.68091 5.83465 
13.3047 -0.726948 3.68091 5.83687 
13.3098 -0.726948 3.68091 5.83835 
13.3147 -0.726948 3.68091 5.84055 
13.3197 -0.726948 3.68091 5.84202 
13.3248 -0.726948 3.68091 5.84348 
13.3297 -0.726948 3.68091 5.84566 
13.3347 -0.726948 3.68091 5.8471 
13.3398 -0.726948 3.68091 5.84924 
13.3448 -0.726948 3.68091 5.85138 
13.3498 -0.726948 3.68091 5.85281 
13.3547 -0.726948 3.68091 5.85493 
13.3597 -0.726948 3.68091 5.85635 
13.3647 -0.726948 3.68091 5.85843 
13.3697 -0.726948 3.68091 5.85982 
13.3747 -0.726948 3.68091 5.8619 
13.3798 -0.726948 3.68091 5.86329 
13.3847 -0.726948 3.68091 5.86534 
13.3898 -0.726948 3.68091 5.8667 
13.3948 -0.726948 3.68091 5.86872 
13.3998 -0.726948 3.68091 5.87007 
13.4048 -0.726948 3.68091 5.87208 
13.4098 -0.726948 3.68091 5.87343 
13.4148 -0.726948 3.68091 5.87541 
13.4197 -0.726948 3.68091 5.87673 
13.4247 -0.726948 3.68091 5.87869 
13.4298 -0.726948 3.68091 5.87999 
13.4347 -0.726948 3.68091 5.88193 
13.4397 -0.726948 3.68091 5.88323 
13.4447 -0.726948 3.68091 5.88516 
13.4497 -0.726948 3.68091 5.88644 
13.4547 -0.726948 3.68091 5.88831 
13.4597 -0.726948 3.68091 5.88957 
13.4647 -0.726948 3.68091 5.89144 
13.4697 -0.726948 3.68091 5.89269 
13.4747 -0.726948 3.68091 5.89454 
13.4797 -0.726948 3.68091 5.89576 
13.4847 -0.726948 3.68091 5.89759 
13.4897 -0.726948 3.68091 5.89881 
13.4947 -0.726948 3.68091 5.9006 
13.4997 -0.726948 3.68091 5.90179 
13.5048 -0.726948 3.68091 5.90356 
13.5098 -0.726948 3.68091 5.90475 
13.5148 -0.726948 3.68091 5.90649 
13.5197 -0.726948 3.68091 5.90766 
13.5249 -0.726948 3.68091 5.90939 
13.5297 -0.726948 3.68091 5.91054 
13.5347 -0.726948 3.68091 5.91223 
13.5397 -0.726948 3.68091 5.91336 
13.5447 -0.726948 3.68091 5.91504 
13.5497 -0.726948 3.68091 5.91616 
13.5547 -0.726948 3.68091 5.91781 
13.5597 -0.726948 3.68091 5.91891 
13.5647 -0.726948 3.68091 5.92053 
13.5697 -0.726948 3.68091 5.92162 
13.5747 -0.726948 3.68091 5.92322 
13.5797 -0.726948 3.68091 5.92428 
13.5847 -0.726948 3.68091 5.92585 
13.5897 -0.726948 3.68091 5.92691 
13.5948 -0.726948 3.68091 5.92846 
13.5998 -0.726948 3.68091 5.9295 
13.6048 -0.726948 3.68091 5.93103 
13.6098 -0.726948 3.68091 5.93204 
13.6149 -0.726948 3.68091 5.93352 
13.6198 -0.726948 3.68091 5.93453 
13.6248 -0.726948 3.68091 5.936 
13.6298 -0.726948 3.68091 5.93698 
13.6348 -0.726948 3.68091 5.93842 
13.6398 -0.726948 3.68091 5.93939 
13.6447 -0.726948 3.68091 5.9408 
13.6498 -0.726948 3.68091 5.94175 
13.6549 -0.726948 3.68091 5.94314 
13.6598 -0.726948 3.68091 5.94408 
13.6648 -0.726948 3.68091 5.94544 
13.6698 -0.726948 3.68091 5.94635 
13.6749 -0.726948 3.68091 5.94769 
13.6798 -0.726948 3.68091 5.94857 
13.6847 -0.726948 3.68091 5.94989 
13.6897 -0.726948 3.68091 5.95077 
13.6947 -0.726948 3.68091 5.95206 
13.6998 -0.726948 3.68091 5.95292 
13.7047 -0.726948 3.68091 5.95417 
13.7098 -0.726948 3.68091 5.955 
13.7149 -0.726948 3.68091 5.95623 
13.7198 -0.726948 3.68091 5.95705 
13.7247 -0.726948 3.68091 5.95826 
13.7298 -0.726948 3.68091 5.95906 
13.7347 -0.726948 3.68091 5.96023 
13.7398 -0.726948 3.68091 5.96101 
13.7448 -0.726948 3.68091 5.96216 
13.7498 -0.726948 3.68091 5.96292 
13.7549 -0.726948 3.68091 5.96405 
13.7597 -0.726948 3.68091 5.96479 
13.7648 -0.726948 3.68091 5.96588 
13.7698 -0.726948 3.68091 5.96661 
13.7748 -0.726948 3.68091 5.96769 
13.7798 -0.726948 3.68091 5.96838 
13.7848 -0.726948 3.68091 5.96942 
13.7898 -0.726948 3.68091 5.97011 
13.7947 -0.726948 3.68091 5.97112 
13.7998 -0.726948 3.68091 5.97179 
13.8049 -0.726948 3.68091 5.97277 
13.8098 -0.726948 3.68091 5.97342 
13.8147 -0.726948 3.68091 5.97438 
13.8198 -0.726948 3.68091 5.97501 
13.8248 -0.726948 3.68091 5.97593 
13.8298 -0.726948 3.68091 5.97654 
13.8347 -0.726948 3.68091 5.97744 
13.8398 -0.726948 3.68091 5.97804 
13.8447 -0.726948 3.68091 5.97891 
13.8498 -0.726948 3.68091 5.97948 
13.8547 -0.726948 3.68091 5.98032 
13.8598 -0.726948 3.68091 5.98087 
13.8647 -0.726948 3.68091 5.98168 
13.8698 -0.726948 3.68091 5.98222 
13.8747 -0.726948 3.68091 5.983 
13.8798 -0.726948 3.68091 5.98351 
13.8847 -0.726948 3.68091 5.98427 
13.8898 -0.726948 3.68091 5.98476 
13.8947 -0.726948 3.68091 5.98549 
13.8997 -0.726948 3.68091 5.98597 
13.9047 -0.726948 3.68091 5.98666 
13.9097 -0.726948 3.68091 5.98712 
13.9147 -0.726948 3.68091 5.98778 
13.9197 -0.726948 3.68091 5.98822 
13.9247 -0.726948 3.68091 5.98886 
13.9297 -0.726948 3.68091 5.98928 
13.9347 -0.726948 3.68091 5.98988 
13.9397 -0.726948 3.68091 5.99028 
13.9447 -0.726948 3.68091 5.99086 
13.9497 -0.726948 3.68091 5.99124 
13.9547 -0.726948 3.68091 5.99178 
13.9597 -0.726948 3.68091 5.99215 
13.9647 -0.726948 3.68091 5.99266 
13.9697 -0.726948 3.68091 5.993 
13.9747 -0.726948 3.68091 5.99349 
13.9797 -0.726948 3.68091 5.99381 
13.9847 -0.726948 3.68091 5.99427 
13.9897 -0.726948 3.68091 5.99457 
13.9947 -0.726948 3.68091 5.995 
13.9997 -0.726948 3.68091 5.99528 
14.0047 -0.726948 3.68091 5.99568 
14.0097 -0.726948 3.68091 5.99594 
14.0147 -0.726948 3.68091 5.99631 
14.0197 -0.726948 3.68091 5.99655 
14.0247 -0.726948 3.68091 5.99689 
14.0297 -0.726948 3.68091 5.99712 
14.0347 -0.726948 3.68091 5.99743 
14.0397 -0.726948 3.68091 5.99763 
14.0447 -0.726948 3.68091 5.99791 
14.0497 -0.726948 3.68091 5.99809 
14.0548 -0.726948 3.68091 5.99834 
14.0597 -0.726948 3.68091 5.9985 
14.0648 -0.726948 3.68091 5.99872 
14.0697 -0.726948 3.68091 5.99886 
14.0747 -0.726948 3.68091 5.99905 
14.0798 -0.726948 3.68091 5.99917 
14.0847 -0.726948 3.68091 5.99934 
14.0897 -0.726948 3.68091 5.99944 
14.0948 -0.726948 3.68091 5.99957 
14.0997 -0.726948 3.68091 5.99965 
14.1047 -0.726948 3.68091 5.99975 
14.1097 -0.726948 3.68091 5.99981 
14.1147 -0.726948 3.68091 5.99988 
14.1198 -0.726948 3.68091 5.99992 
14.1248 -0.726948 3.68091 5.99997 
14.1297 -0.726948 3.68091 5.99999 
14.1348 -0.726948 3.68091 6 
14.1397 -0.726948 3.68091 6 
14.1447 -0.726948 3.68091 5.99998 
14.1498 -0.726948 3.68091 5.99996 
14.1547 -0.726948 3.68091 5.99991 
14.1597 -0.726948 3.68091 5.99987 
14.1648 -0.726948 3.68091 5.9998 
14.1698 -0.726948 3.68091 5.99974 
14.1747 -0.726948 3.68091 5.99963 
14.1797 -0.726948 3.68091 5.99955 
14.1847 -0.726948 3.68091 5.99941 
14.1897 -0.726948 3.68091 5.99931 
14.1947 -0.726948 3.68091 5.99915 
14.1997 -0.726948 3.68091 5.99902 
14.2047 -0.726948 3.68091 5.99883 
14.2097 -0.726948 3.68091 5.99869 
14.2147 -0.726948 3.68091 5.99846 
14.2197 -0.726948 3.68091 5.9983 
14.2247 -0.726948 3.68091 5.99804 
14.2297 -0.726948 3.68091 5.99786 
14.2347 -0.726948 3.68091 5.99758 
14.2398 -0.726948 3.68091 5.99737 
14.2447 -0.726948 3.68091 5.99706 
14.2497 -0.726948 3.68091 5.99684 
14.2548 -0.726948 3.68091 5.99649 
14.2598 -0.726948 3.68091 5.99625 
14.2647 -0.726948 3.68091 5.99588 
14.2697 -0.726948 3.68091 5.99562 
14.2747 -0.726948 3.68091 5.99521 
14.2797 -0.726948 3.68091 5.99493 
14.2847 -0.726948 3.68091 5.9945 
14.2897 -0.726948 3.68091 5.9942 
14.2947 -0.726948 3.68091 5.99373 
14.2997 -0.726948 3.68091 5.99341 
14.3047 -0.726948 3.68091 5.99292 
14.3097 -0.726948 3.68091 5.99258 
14.3147 -0.726948 3.68091 5.99205 
14.3197 -0.726948 3.68091 5.9917 
14.3247 -0.726948 3.68091 5.99115 
14.3298 -0.726948 3.68091 5.99077 
14.3347 -0.726948 3.68091 5.99019 
14.3397 -0.726948 3.68091 5.98979 
14.3448 -0.726948 3.68091 5.98917 
14.3497 -0.726948 3.68091 5.98875 
14.3548 -0.726948 3.68091 5.98811 
14.3597 -0.726948 3.68091 5.98767 
14.3647 -0.726948 3.68091 5.98723 
14.3697 -0.726948 3.68091 5.98655 
14.3747 -0.726948 3.68091 5.98608 
14.3797 -0.726948 3.68091 5.98537 
14.3847 -0.726948 3.68091 5.98488 
14.3897 -0.726948 3.68091 5.98415 
14.3948 -0.726948 3.68091 5.98339 
14.3998 -0.726948 3.68091 5.98287 
14.4047 -0.726948 3.68091 5.98209 
14.4097 -0.726948 3.68091 5.98155 
14.4147 -0.726948 3.68091 5.98101 
14.4197 -0.726948 3.68091 5.98018 
14.4247 -0.726948 3.68091 5.97934 
14.4297 -0.726948 3.68091 5.97876 
14.4347 -0.726948 3.68091 5.97788 
14.4397 -0.726948 3.68091 5.97729 
14.4447 -0.726948 3.68091 5.9764 
14.4497 -0.726948 3.68091 5.97578 
14.4548 -0.726948 3.68091 5.97486 
14.4598 -0.726948 3.68091 5.97423 
14.4648 -0.726948 3.68091 5.97327 
14.4697 -0.726948 3.68091 5.97262 
14.4747 -0.726948 3.68091 5.97163 
14.4798 -0.726948 3.68091 5.97096 
14.4848 -0.726948 3.68091 5.96995 
14.4898 -0.726948 3.68091 5.96926 
14.4947 -0.726948 3.68091 5.96822 
14.4997 -0.726948 3.68091 5.9675 
14.5047 -0.726948 3.68091 5.96644 
14.5098 -0.726948 3.68091 5.96571 
14.5147 -0.726948 3.68091 5.96498 
14.5198 -0.726948 3.68091 5.96387 
14.5247 -0.726948 3.68091 5.96275 
14.5297 -0.726948 3.68091 5.96198 
14.5348 -0.726948 3.68091 5.96083 
14.5397 -0.726948 3.68091 5.96004 
14.5447 -0.726948 3.68091 5.95886 
14.5497 -0.726948 3.68091 5.95806 
14.5547 -0.726948 3.68091 5.95685 
14.5597 -0.726948 3.68091 5.95602 
14.5648 -0.726948 3.68091 5.95479 
14.5697 -0.726948 3.68091 5.95396 
14.5747 -0.726948 3.68091 5.9527 
14.5798 -0.726948 3.68091 5.95184 
14.5847 -0.726948 3.68091 5.95055 
14.5897 -0.726948 3.68091 5.94967 
14.5948 -0.726948 3.68091 5.94835 
14.5997 -0.726948 3.68091 5.94746 
14.6047 -0.726948 3.68091 5.94657 
14.6098 -0.726948 3.68091 5.94522 
14.6147 -0.726948 3.68091 5.94385 
14.6198 -0.726948 3.68091 5.94292 
14.6247 -0.726948 3.68091 5.94152 
14.6298 -0.726948 3.68091 5.94105 
14.6347 -0.726948 3.68091 5.93916 
14.6398 -0.726948 3.68091 5.93819 
14.6447 -0.726948 3.68091 5.93674 
14.6498 -0.726948 3.68091 5.93576 
14.6548 -0.726948 3.68091 5.93428 
14.6597 -0.726948 3.68091 5.93328 
14.6647 -0.726948 3.68091 5.93179 
14.6698 -0.726948 3.68091 5.93078 
14.6747 -0.726948 3.68091 5.92924 
14.6797 -0.726948 3.68091 5.92822 
14.6847 -0.726948 3.68091 5.92665 
14.6897 -0.726948 3.68091 5.9256 
14.6947 -0.726948 3.68091 5.92403 
14.6998 -0.726948 3.68091 5.92296 
14.7048 -0.726948 3.68091 5.92136 
14.7098 -0.726948 3.68091 5.92028 
14.7148 -0.726948 3.68091 5.91865 
14.7197 -0.726948 3.68091 5.91754 
14.7247 -0.726948 3.68091 5.91589 
14.7298 -0.726948 3.68091 5.91478 
14.7347 -0.726948 3.68091 5.9131 
14.7397 -0.726948 3.68091 5.91197 
14.7448 -0.726948 3.68091 5.91026 
14.7498 -0.726948 3.68091 5.90911 
14.7547 -0.726948 3.68091 5.90739 
14.7597 -0.726948 3.68091 5.90622 
14.7647 -0.726948 3.68091 5.90446 
14.7698 -0.726948 3.68091 5.90328 
14.7748 -0.726948 3.68091 5.9015 
14.7797 -0.726948 3.68091 5.90031 
14.7848 -0.726948 3.68091 5.89851 
14.7897 -0.726948 3.68091 5.89729 
14.7947 -0.726948 3.68091 5.89547 
14.7997 -0.726948 3.68091 5.89421 
14.8047 -0.726948 3.68091 5.89238 
14.8097 -0.726948 3.68091 5.89112 
14.8148 -0.726948 3.68091 5.88926 
14.8198 -0.726948 3.68091 5.88801 
14.8247 -0.726948 3.68091 5.88611 
14.8297 -0.726948 3.68091 5.88483 
14.8348 -0.726948 3.68091 5.88291 
14.8397 -0.726948 3.68091 5.88161 
14.8448 -0.726948 3.68091 5.87968 
14.8497 -0.726948 3.68091 5.87837 
14.8548 -0.726948 3.68091 5.8764 
14.8598 -0.726948 3.68091 5.87508 
14.8648 -0.726948 3.68091 5.8731 
14.8698 -0.726948 3.68091 5.87176 
14.8747 -0.726948 3.68091 5.86976 
14.8797 -0.726948 3.68091 5.8684 
14.8847 -0.726948 3.68091 5.86637 
14.8897 -0.726948 3.68091 5.865 
14.8947 -0.726948 3.68091 5.86294 
14.8997 -0.726948 3.68091 5.86156 
14.9047 -0.726948 3.68091 5.85949 
14.9097 -0.726948 3.68091 5.85809 
14.9147 -0.726948 3.68091 5.85599 
14.9197 -0.726948 3.68091 5.85459 
14.9247 -0.726948 3.68091 5.85246 
14.9297 -0.726948 3.68091 5.85103 
14.9347 -0.726948 3.68091 5.8489 
14.9397 -0.726948 3.68091 5.84747 
14.9447 -0.726948 3.68091 5.84531 
14.9497 -0.726948 3.68091 5.84383 
14.9547 -0.726948 3.68091 5.84166 
14.9597 -0.726948 3.68091 5.8402 
14.9647 -0.726948 3.68091 5.838 
14.9697 -0.726948 3.68091 5.83652 
14.9747 -0.726948 3.68091 5.83429 
14.9797 -0.726948 3.68091 5.83281 
14.9847 -0.726948 3.68091 5.83057 
14.9897 -0.726948 3.68091 5.82906 
14.9947 -0.726948 3.68091 5.82756 
14.9998 -0.726948 3.68091 5.82527 
15.0048 -0.726948 3.68091 5.823 
15.0098 -0.726948 3.68091 5.82146 
15.0147 -0.726948 3.68091 5.81993 
15.0197 -0.726948 3.68091 5.81762 
15.0248 -0.726948 3.68091 5.81606 
15.0297 -0.726948 3.68091 5.81374 
15.0347 -0.726948 3.68091 5.81218 
15.0398 -0.726948 3.68091 5.80984 
15.0448 -0.726948 3.68091 5.80747 
15.0497 -0.726948 3.68091 5.80589 
15.0547 -0.726948 3.68091 5.8043 
15.0598 -0.726948 3.68091 5.80192 
15.0647 -0.726948 3.68091 5.79953 
15.0697 -0.726948 3.68091 5.79792 
15.0747 -0.726948 3.68091 5.79551 
15.0797 -0.726948 3.68091 5.79389 
15.0847 -0.726948 3.68091 5.79227 
15.0897 -0.726948 3.68091 5.78982 
15.0947 -0.726948 3.68091 5.78739 
15.0997 -0.726948 3.68091 5.78575 
15.1047 -0.726948 3.68091 5.78328 
15.1097 -0.726948 3.68091 5.78162 
15.1147 -0.726948 3.68091 5.77997 
15.1197 -0.726948 3.68091 5.77745 
15.1247 -0.726948 3.68091 5.77581 
15.1297 -0.726948 3.68091 5.77329 
15.1347 -0.726948 3.68091 5.77079 
15.1397 -0.726948 3.68091 5.76909 
15.1447 -0.726948 3.68091 5.76657 
15.1497 -0.726948 3.68091 5.76488 
15.1547 -0.726948 3.68091 5.76233 
15.1597 -0.726948 3.68091 5.76063 
15.1647 -0.726948 3.68091 5.75806 
15.1697 -0.726948 3.68091 5.75634 
15.1747 -0.726948 3.68091 5.75462 
15.1797 -0.726948 3.68091 5.75201 
15.1847 -0.726948 3.68091 5.74945 
15.1897 -0.726948 3.68091 5.74769 
15.1948 -0.726948 3.68091 5.74511 
15.1998 -0.726948 3.68091 5.74336 
15.2047 -0.726948 3.68091 5.74161 
15.2097 -0.726948 3.68091 5.73898 
15.2147 -0.726948 3.68091 5.73721 
15.2197 -0.726948 3.68091 5.73458 
15.2248 -0.726948 3.68091 5.73193 
15.2298 -0.726948 3.68091 5.73015 
15.2347 -0.726948 3.68091 5.72837 
15.2397 -0.726948 3.68091 5.7257 
15.2448 -0.726948 3.68091 5.7239 
15.2497 -0.726948 3.68091 5.72121 
15.2547 -0.726948 3.68091 5.71853 
15.2598 -0.726948 3.68091 5.71673 
15.2648 -0.726948 3.68091 5.71401 
15.2698 -0.726948 3.68091 5.71221 
15.2747 -0.726948 3.68091 5.7104 
15.2797 -0.726948 3.68091 5.70768 
15.2847 -0.726948 3.68091 5.70495 
15.2897 -0.726948 3.68091 5.70311 
15.2947 -0.726948 3.68091 5.70038 
15.2997 -0.726948 3.68091 5.69853 
15.3048 -0.726948 3.68091 5.69669 
15.3098 -0.726948 3.68091 5.69394 
15.3148 -0.726948 3.68091 5.69117 
15.3197 -0.726948 3.68091 5.68932 
15.3248 -0.726948 3.68091 5.68653 
15.3298 -0.726948 3.68091 5.68467 
15.3347 -0.726948 3.68091 5.68187 
15.3397 -0.726948 3.68091 5.68001 
15.3448 -0.726948 3.68091 5.67721 
15.3498 -0.726948 3.68091 5.67533 
15.3548 -0.726948 3.68091 5.67253 
15.3597 -0.726948 3.68091 5.67063 
15.3649 -0.726948 3.68091 5.66783 
15.3697 -0.726948 3.68091 5.66593 
15.3747 -0.726948 3.68091 5.66312 
15.3798 -0.726948 3.68091 5.66122 
15.3847 -0.726948 3.68091 5.65838 
15.3898 -0.726948 3.68091 5.65649 
15.3947 -0.726948 3.68091 5.65363 
15.3997 -0.726948 3.68091 5.65173 
15.4047 -0.726948 3.68091 5.64887 
15.4097 -0.726948 3.68091 5.64696 
15.4147 -0.726948 3.68091 5.6441 
15.4197 -0.726948 3.68091 5.64217 
15.4247 -0.726948 3.68091 5.64025 
15.4297 -0.726948 3.68091 5.63737 
15.4347 -0.726948 3.68091 5.63449 
15.4397 -0.726948 3.68091 5.63256 
15.4447 -0.726948 3.68091 5.63063 
15.4497 -0.726948 3.68091 5.62772 
15.4548 -0.726948 3.68091 5.62483 
15.4597 -0.726948 3.68091 5.62288 
15.4647 -0.726948 3.68091 5.61998 
15.4697 -0.726948 3.68091 5.61802 
15.4747 -0.726948 3.68091 5.61512 
15.4798 -0.726948 3.68091 5.61316 
15.4847 -0.726948 3.68091 5.61122 
15.4898 -0.726948 3.68091 5.6083 
15.4947 -0.726948 3.68091 5.60634 
15.4997 -0.726948 3.68091 5.60341 
15.5048 -0.726948 3.68091 5.60145 
15.5097 -0.726948 3.68091 5.59851 
15.5147 -0.726948 3.68091 5.59655 
15.5197 -0.726948 3.68091 5.59358 
15.5247 -0.726948 3.68091 5.59162 
15.5297 -0.726948 3.68091 5.58868 
15.5347 -0.726948 3.68091 5.58672 
15.5398 -0.726948 3.68091 5.58376 
15.5447 -0.726948 3.68091 5.58081 
15.5497 -0.726948 3.68091 5.57875 
15.5547 -0.726948 3.68091 5.57683 
15.5597 -0.726948 3.68091 5.57388 
15.5648 -0.726948 3.68091 5.57092 
15.5698 -0.726948 3.68091 5.56894 
15.5748 -0.726948 3.68091 5.56696 
15.5797 -0.726948 3.68091 5.56396 
15.5848 -0.726948 3.68091 5.56101 
15.5897 -0.726948 3.68091 5.55903 
15.5947 -0.726948 3.68091 5.55704 
15.5998 -0.726948 3.68091 5.55405 
15.6047 -0.726948 3.68091 5.55207 
15.6097 -0.726948 3.68091 5.54908 
15.6147 -0.726948 3.68091 5.54708 
15.6197 -0.726948 3.68091 5.54409 
15.6247 -0.726948 3.68091 5.5421 
15.6297 -0.726948 3.68091 5.53912 
15.6347 -0.726948 3.68091 5.53713 
15.6397 -0.726948 3.68091 5.53414 
15.6447 -0.726948 3.68091 5.53214 
15.6497 -0.726948 3.68091 5.52914 
15.6547 -0.726948 3.68091 5.52714 
15.6597 -0.726948 3.68091 5.52415 
15.6647 -0.726948 3.68091 5.52215 
15.6697 -0.726948 3.68091 5.51916 
15.6748 -0.726948 3.68091 5.51616 
15.6797 -0.726948 3.68091 5.51416 
15.6847 -0.726948 3.68091 5.51216 
15.6898 -0.726948 3.68091 5.50917 
15.6947 -0.726948 3.68091 5.50716 
15.6998 -0.726948 3.68091 5.50415 
15.7048 -0.726948 3.68091 5.50115 
15.7098 -0.726948 3.68091 5.49914 
15.7147 -0.726948 3.68091 5.49616 
15.7197 -0.726948 3.68091 5.49414 
15.7247 -0.726948 3.68091 5.49215 
15.7297 -0.726948 3.68091 5.48914 
15.7347 -0.726948 3.68091 5.48715 
15.7397 -0.726948 3.68091 5.48416 
15.7447 -0.726948 3.68091 5.48118 
15.7497 -0.726948 3.68091 5.47916 
15.7547 -0.726948 3.68091 5.47618 
15.7597 -0.726948 3.68091 5.47415 
15.7647 -0.726948 3.68091 5.47118 
15.7698 -0.726948 3.68091 5.46916 
15.7747 -0.726948 3.68091 5.46619 
15.7797 -0.726948 3.68091 5.46417 
15.7847 -0.726948 3.68091 5.46119 
15.7897 -0.726948 3.68091 5.45918 
15.7947 -0.726948 3.68091 5.4572 
15.7997 -0.726948 3.68091 5.4542 
15.8047 -0.726948 3.68091 5.45124 
15.8097 -0.726948 3.68091 5.44922 
15.8147 -0.726948 3.68091 5.44626 
15.8197 -0.726948 3.68091 5.44426 
15.8248 -0.726948 3.68091 5.44226 
15.8297 -0.726948 3.68091 5.43931 
15.8347 -0.726948 3.68091 5.43633 
15.8397 -0.726948 3.68091 5.43435 
15.8447 -0.726948 3.68091 5.43237 
15.8497 -0.726948 3.68091 5.42937 
15.8547 -0.726948 3.68091 5.42741 
15.8597 -0.726948 3.68091 5.42445 
15.8647 -0.726948 3.68091 5.42148 
15.8698 -0.726948 3.68091 5.41952 
15.8748 -0.726948 3.68091 5.41656 
15.8797 -0.726948 3.68091 5.41457 
15.8847 -0.726948 3.68091 5.41162 
15.8897 -0.726948 3.68091 5.40965 
15.8947 -0.726948 3.68091 5.40671 
15.8997 -0.726948 3.68091 5.40474 
15.9047 -0.726948 3.68091 5.40279 
15.9097 -0.726948 3.68091 5.39984 
15.9147 -0.726948 3.68091 5.39788 
15.9197 -0.726948 3.68091 5.39493 
15.9247 -0.726948 3.68091 5.39201 
15.9297 -0.726948 3.68091 5.39006 
15.9347 -0.726948 3.68091 5.38811 
15.9398 -0.726948 3.68091 5.3852 
15.9447 -0.726948 3.68091 5.38325 
15.9497 -0.726948 3.68091 5.38034 
15.9547 -0.726948 3.68091 5.37743 
15.9597 -0.726948 3.68091 5.37548 
15.9648 -0.726948 3.68091 5.37259 
15.9697 -0.726948 3.68091 5.37063 
15.9747 -0.726948 3.68091 5.36776 
15.9797 -0.726948 3.68091 5.36582 
15.9847 -0.726948 3.68091 5.36295 
15.9897 -0.726948 3.68091 5.361 
15.9947 -0.726948 3.68091 5.35814 
15.9997 -0.726948 3.68091 5.35622 
16.0047 -0.726948 3.68091 5.35333 
16.0098 -0.726948 3.68091 5.35144 
16.0147 -0.726948 3.68091 5.34858 
16.0197 -0.726948 3.68091 5.34668 
