0 RMx(value) RMy(value) RFz(value) 
29.0699 0 0 0 
29.0749 0 0 0 
29.0799 0 0 0 
29.0849 0 0 0 
29.0899 0 0 0 
29.0949 0 0 0 
29.0999 0 0 0 
29.1049 0 0 0 
29.1099 0 0 0 
29.1149 0 0 0 
29.1199 0 0 0 
29.1249 0 0 0 
29.1299 0 0 0 
29.1349 0 0 0 
29.1399 0 0 0 
29.1449 0 0 0 
29.1499 0 0 0 
29.1549 0 0 0 
29.1599 0 0 0 
29.1649 0 0 0 
29.1698 0 0 0 
29.1749 0 0 0 
29.1799 0 0 0 
29.1849 0 0 0 
29.1898 0 0 0 
29.1949 0 0 0 
29.1999 0 0 0 
29.2049 0 0 0 
29.2099 0 0 0 
29.2149 0 0 0 
29.2199 0 0 0 
29.2249 0 0 0 
29.2299 0 0 0 
29.2349 0 0 0 
29.2399 0 0 0 
29.2449 0 0 0 
29.2499 0 0 0 
29.2549 0 0 0 
29.2599 0 0 0 
29.2649 0 0 0 
29.2699 0 0 0 
29.2749 0 0 0 
29.2799 0 0 0 
29.2849 0 0 0 
29.2899 0 0 0 
29.2949 0 0 0 
29.2999 0 0 0 
29.3048 0 0 0 
29.3099 0 0 0 
29.3149 0 0 0 
29.3199 0 0 0 
29.3249 0 0 0 
29.3299 0 0 0 
29.3349 0 0 0 
29.3399 0 0 0 
29.3449 0 0 0 
29.3499 0 0 0 
29.3549 0 0 0 
29.3599 0 0 0 
29.3649 0 0 0 
29.3699 0 0 0 
29.3749 0 0 0 
29.3799 0 0 0 
29.3849 0 0 0 
29.3899 0 0 0 
29.3949 0 0 0 
29.3999 0 0 0 
29.4049 0 0 0 
29.4098 0 0 0 
29.4149 0 0 0 
29.4199 0 0 0 
29.4249 0 0 0 
29.4299 0 0 0 
29.4349 0 0 0 
29.4399 0 0 0 
29.4449 0 0 0 
29.4499 0 0 0 
29.4549 0 0 0 
29.4598 0 0 0 
29.4649 0 0 0 
29.4699 0 0 0 
29.4749 0 0 0 
29.4799 0 0 0 
29.4849 0 0 0 
29.4899 0 0 0 
29.4949 0 0 0 
29.4999 0 0 0 
29.5049 0 0 0 
29.5099 0 0 0 
29.5149 0 0 0 
29.5199 0 0 0 
29.5249 0 0 0 
29.5299 0 0 0 
29.5349 0 0 0 
29.5399 0 0 0 
29.5449 0 0 0 
29.5499 0 0 0 
29.5549 0 0 0 
29.5599 0 0 0 
29.5649 0 0 0 
29.5699 0 0 0 
29.5749 0 0 0 
29.5799 0 0 0 
29.5849 0 0 0 
29.5899 0 0 0 
29.5949 0 0 0 
29.5999 0 0 0 
29.6049 0 0 0 
29.6099 0 0 0 
29.6149 0 0 0 
29.6199 0 0 0 
29.6249 0 0 0 
29.6299 0 0 0 
29.6349 0 0 0 
29.6399 0 0 0 
29.6449 0 0 0 
29.6499 0 0 0 
29.6549 0 0 0 
29.6599 0 0 0 
29.6649 0 0 0 
29.6699 0 0 0 
29.6749 0 0 0 
29.6799 0 0 0 
29.6848 0 0 0 
29.6899 0 0 0 
29.6949 0 0 0 
29.6999 0 0 0 
29.7049 0 0 0 
29.7099 0 0 0 
29.7149 0 0 0 
29.7199 0 0 0 
29.7249 0 0 0 
29.7299 0 0 0 
29.7349 0 0 0 
29.7399 0 0 0 
29.7449 0 0 0 
29.7499 0 0 0 
29.7549 0 0 0 
29.7599 0 0 0 
29.7649 0 0 0 
29.7699 0 0 0 
29.7749 0 0 0 
29.7799 0 0 0 
29.7849 0 0 0 
29.7898 0 0 0 
29.7949 0 0 0 
29.7999 0 0 0 
29.8049 0 0 0 
29.8099 0 0 0 
29.8149 0 0 0 
29.8199 0 0 0 
29.8249 0 0 0 
29.8299 0 0 0 
29.8349 0 0 0 
29.8399 0 0 0 
29.8449 0 0 0 
29.8499 0 0 0 
29.8549 0 0 0 
29.8599 0 0 0 
29.8649 0 0 0 
29.8699 0 0 0 
29.8749 0 0 0 
29.8799 0 0 0 
29.8849 0 0 0 
29.8899 0 0 0 
29.8949 0 0 0 
29.8999 0 0 0 
29.9049 0 0 0 
29.9099 0 0 0 
29.9149 0 0 0 
29.9199 0 0 0 
29.9249 0 0 0 
29.9299 0 0 0 
29.9349 0 0 0 
29.9399 0 0 0 
29.9449 0 0 0 
29.9499 0 0 0 
29.9549 0 0 0 
29.9599 0 0 0 
29.9649 0 0 0 
29.9699 0 0 0 
29.9749 0 0 0 
29.9799 0 0 0 
29.9849 0 0 0 
29.9899 0 0 0 
29.9949 0 0 0 
29.9999 0 0 0 
30.0049 0 0 0 
30.0099 0 0 0 
30.0149 0 0 0 
30.0199 0 0 0 
30.0249 0 0 0 
30.0299 0 0 0 
30.0349 0 0 0 
30.0399 0 0 0 
30.0449 0 0 0 
30.0499 0 0 0 
30.0549 0 0 0 
30.0599 0 0 0 
30.0649 0 0 0 
30.0699 0 0 0 
30.0749 0 0 0 
30.0799 0 0 0 
30.0849 0 0 0 
30.0899 0 0 0 
30.0949 0 0 0 
30.0999 0 0 0 
30.1049 0 0 0 
30.1098 0 0 0 
30.1149 0 0 0 
30.1199 0 0 0 
30.1249 0 0 0 
30.1299 0 0 0 
30.1349 0 0 0 
30.1399 0 0 0 
30.1449 0 0 0 
30.1499 0 0 0 
30.1549 0 0 0 
30.1599 0 0 0 
30.1649 0 0 0 
30.1699 0 0 0 
30.1749 0 0 0 
30.1799 0 0 0 
30.1849 0 0 0 
30.1899 0 0 0 
30.1949 0 0 0 
30.1999 0 0 0 
30.2049 0 0 0 
30.2099 0 0 0 
30.2149 0 0 0 
30.2199 0 0 0 
30.2249 0 0 0 
30.2299 0 0 0 
30.2349 0 0 0 
30.2399 0 0 0 
30.2449 0 0 0 
30.2499 0 0 0 
30.2549 0 0 0 
30.2599 0 0 0 
30.2649 0 0 0 
30.2699 0 0 0 
30.2749 0 0 0 
30.2799 0 0 0 
30.2849 0 0 0 
30.2899 0 0 0 
30.2949 0 0 0 
30.2999 0 0 0 
30.3049 0 0 0 
30.3099 0 0 0 
30.3149 0 0 0 
30.3199 0 0 0 
30.3249 0 0 0 
30.3299 0 0 0 
30.3349 0 0 0 
30.3399 0 0 0 
30.3449 0 0 0 
30.3499 0 0 0 
30.3549 0 0 0 
30.3599 0 0 0 
30.3649 0 0 0 
30.3699 0 0 0 
30.3749 0 0 0 
30.3799 0 0 0 
30.3849 0 0 0 
30.3899 0 0 0 
30.3949 0 0 0 
30.3999 0 0 0 
30.4049 0 0 0 
30.4099 0 0 0 
30.4149 0 0 0 
30.4199 0 0 0 
30.4249 0 0 0 
30.4299 0 0 0 
30.4349 0 0 0 
30.4399 0 0 0 
30.4449 0 0 0 
30.4499 0 0 0 
30.4549 0 0 0 
30.4599 0 0 0 
30.4649 0 0 0 
30.4699 0 0 0 
30.4749 0 0 0 
30.4799 0 0 0 
30.4849 0 0 0 
30.4899 0 0 0 
30.4949 0 0 0 
30.4999 0 0 0 
30.5049 0 0 0 
30.5099 0 0 0 
30.5149 0 0 0 
30.5199 0 0 0 
30.5249 0 0 0 
30.5299 0 0 0 
30.5349 0 0 0 
30.5399 0 0 0 
30.5449 0 0 0 
30.5499 0 0 0 
30.5549 0 0 0 
30.5599 0 0 0 
30.5649 0 0 0 
30.5699 0 0 0 
30.5749 0 0 0 
30.5799 0 0 0 
30.5849 0 0 0 
30.5899 0 0 0 
30.5949 0 0 0 
30.5999 0 0 0 
30.6049 0 0 0 
30.6099 0 0 0 
30.6149 0 0 0 
30.6198 0 0 0 
30.6248 0 0 0 
30.6299 0 0 0 
30.6349 0 0 0 
30.6399 0 0 0 
30.6449 0 0 0 
30.6499 0 0 0 
30.6549 0 0 0 
30.6599 0 0 0 
30.6649 0 0 0 
30.6699 0 0 0 
30.6749 0 0 0 
30.6799 0 0 0 
30.6849 0 0 0 
30.6899 0 0 0 
30.6949 0 0 0 
30.6999 0 0 0 
30.7049 0 0 0 
30.7099 0 0 0 
30.7149 0 0 0 
30.7199 0 0 0 
30.7249 0 0 0 
30.7299 0 0 0 
30.7349 0 0 0 
30.7399 0 0 0 
30.7449 0 0 0 
30.7499 0 0 0 
30.7549 0 0 0 
30.7599 0 0 0 
30.7649 0 0 0 
30.7699 0 0 0 
30.7749 0 0 0 
30.7799 0 0 0 
30.7849 0 0 0 
30.7899 0 0 0 
30.7949 0 0 0 
30.7999 0 0 0 
30.8048 0 0 0 
30.8099 0 0 0 
30.8149 0 0 0 
30.8199 0 0 0 
30.8249 0 0 0 
30.8299 0 0 0 
30.8349 0 0 0 
30.8399 0 0 0 
30.8449 0 0 0 
30.8499 0 0 0 
30.8549 0 0 0 
30.8599 0 0 0 
30.8649 0 0 0 
30.8699 0 0 0 
30.8749 0 0 0 
30.8799 0 0 0 
30.8849 0 0 0 
30.8899 0 0 0 
30.8949 0 0 0 
30.8999 0 0 0 
30.9049 0 0 0 
30.9099 0 0 0 
30.9149 0 0 0 
30.9199 0 0 0 
30.9249 0 0 0 
30.9299 0 0 0 
30.9349 0 0 0 
30.9399 0 0 0 
30.9449 0 0 0 
30.9499 0 0 0 
30.9549 0 0 0 
30.9599 0 0 0 
30.9649 0 0 0 
30.9699 0 0 0 
30.9749 0 0 0 
30.9799 0 0 0 
30.9849 0 0 0 
30.9899 0 0 0 
30.9949 0 0 0 
30.9999 0 0 0 
31.0049 0 0 0 
31.0099 0 0 0 
31.0149 0 0 0 
31.0199 0 0 0 
31.0249 0 0 0 
31.0299 0 0 0 
31.0349 0 0 0 
31.0399 0 0 0 
31.0449 0 0 0 
31.0499 0 0 0 
31.0549 0 0 0 
31.0599 0 0 0 
31.0649 0 0 0 
31.0699 0 0 0 
31.0749 0 0 0 
31.0799 0 0 0 
31.0849 0 0 0 
31.0899 0 0 0 
31.0949 0 0 0 
31.0999 0 0 0 
31.1049 0 0 0 
31.1099 0 0 0 
31.1149 0 0 0 
31.1199 0 0 0 
31.1249 0 0 0 
31.1299 0 0 0 
31.1349 0 0 0 
31.1399 0 0 0 
31.1449 0 0 0 
31.1499 0 0 0 
31.1549 0 0 0 
31.1599 0 0 0 
31.1649 0 0 0 
31.1699 0 0 0 
31.1749 0 0 0 
31.1799 0 0 0 
31.1849 0 0 0 
31.1899 0 0 0 
31.1949 0 0 0 
31.1999 0 0 0 
31.2049 0 0 0 
31.2099 0 0 0 
31.2149 0 0 0 
31.2199 0 0 0 
31.2249 0 0 0 
31.2299 0 0 0 
31.2348 0 0 0 
31.2399 0 0 0 
31.2449 0 0 0 
31.2499 0 0 0 
31.2549 0 0 0 
31.2599 0 0 0 
31.2649 0 0 0 
31.2699 0 0 0 
31.2749 0 0 0 
31.2799 0 0 0 
31.2849 0 0 0 
31.2898 0 0 0 
31.2949 0 0 0 
31.2999 0 0 0 
31.3049 0 0 0 
31.3099 0 0 0 
31.3149 0 0 0 
31.3199 0 0 0 
31.3249 0 0 0 
31.3299 0 0 0 
31.3349 0 0 0 
31.3399 0 0 0 
31.3449 0 0 0 
31.3499 0 0 0 
31.3549 0 0 0 
31.3599 0 0 0 
31.3649 0 0 0 
31.3699 0 0 0 
31.3749 0 0 0 
31.3799 0 0 0 
31.3849 0 0 0 
31.3899 0 0 0 
31.3949 0 0 0 
31.3999 0 0 0 
31.4049 0 0 0 
31.4099 0 0 0 
31.4149 0 0 0 
31.4199 0 0 0 
31.4249 0 0 0 
31.4299 0 0 0 
31.4349 0 0 0 
31.4399 0 0 0 
31.4449 0 0 0 
31.4499 0 0 0 
31.4549 0 0 0 
31.4599 0 0 0 
31.4649 0 0 0 
31.4699 0 0 0 
31.4749 0 0 0 
31.4799 0 0 0 
31.4849 0 0 0 
31.4899 0 0 0 
31.4949 0 0 0 
31.4999 0 0 0 
31.5049 0 0 0 
31.5099 0 0 0 
31.5149 0 0 0 
31.5199 0 0 0 
31.5249 0 0 0 
31.5299 0 0 0 
31.5349 0 0 0 
31.5399 0 0 0 
31.5449 0 0 0 
31.5499 0 0 0 
31.5549 0 0 0 
31.5599 0 0 0 
31.5649 0 0 0 
31.5699 0 0 0 
31.5749 0 0 0 
31.5799 0 0 0 
31.5849 0 0 0 
31.5899 0 0 0 
31.5949 0 0 0 
31.5999 0 0 0 
31.6049 0 0 0 
31.6099 0 0 0 
31.6149 0 0 0 
31.6199 0 0 0 
31.6249 0 0 0 
31.6299 0 0 0 
31.6349 0 0 0 
31.6399 0 0 0 
31.6449 0 0 0 
31.6499 0 0 0 
31.6549 0 0 0 
31.6599 0 0 0 
31.6649 0 0 0 
31.6699 0 0 0 
31.6749 0 0 0 
31.6799 0 0 0 
31.6849 0 0 0 
31.6899 0 0 0 
31.6949 0 0 0 
31.6999 0 0 0 
31.7049 0 0 0 
31.7099 0 0 0 
31.7149 0 0 0 
31.7199 0 0 0 
31.7249 0 0 0 
31.7299 0 0 0 
31.7349 0 0 0 
31.7399 0 0 0 
31.7449 0 0 0 
31.7498 0 0 0 
31.7549 0 0 0 
31.7599 0 0 0 
31.7649 0 0 0 
31.7699 0 0 0 
31.7749 0 0 0 
31.7799 0 0 0 
31.7849 0 0 0 
31.7898 0 0 0 
31.7948 0 0 0 
31.7999 0 0 0 
31.8048 0 0 0 
31.8099 0 0 0 
31.8149 0 0 0 
31.8199 0 0 0 
31.8248 0 0 0 
31.8299 0 0 0 
31.8349 0 0 0 
31.8399 0 0 0 
31.8449 0 0 0 
31.8499 0 0 0 
31.8549 0 0 0 
31.8599 0 0 0 
31.8649 0 0 0 
31.8699 0 0 0 
31.8749 0 0 0 
31.8799 0 0 0 
31.8849 0 0 0 
31.8899 0 0 0 
31.8949 0 0 0 
31.8999 0 0 0 
31.9049 0 0 0 
31.9099 0 0 0 
31.9149 0 0 0 
31.9199 0 0 0 
31.9249 0 0 0 
31.9299 0 0 0 
31.9349 0 0 0 
31.9399 0 0 0 
31.9449 0 0 0 
31.9499 0 0 0 
31.9549 0 0 0 
31.9599 0 0 0 
31.9649 0 0 0 
31.9699 0 0 0 
31.9749 0 0 0 
31.9799 0 0 0 
31.9849 0 0 0 
31.9899 0 0 0 
31.9949 0 0 0 
31.9999 0 0 0 
32.0049 0 0 0 
32.0099 0 0 0 
32.0149 0 0 0 
32.0199 0 0 0 
32.0249 0 0 0 
32.0299 0 0 0 
32.0348 0 0 0 
32.0399 0 0 0 
32.0449 0 0 0 
32.0499 0 0 0 
32.0549 0 0 0 
32.0599 0 0 0 
32.0649 0 0 0 
32.0699 0 0 0 
32.0749 0 0 0 
32.0799 0 0 0 
32.0849 0 0 0 
32.0899 0 0 0 
32.0949 0 0 0 
32.0999 0 0 0 
32.1049 0 0 0 
32.1099 0 0 0 
32.1149 0 0 0 
32.1199 0 0 0 
32.1249 0 0 0 
32.1299 0 0 0 
32.1349 0 0 0 
32.1399 0 0 0 
32.1449 0 0 0 
32.1499 0 0 0 
32.1549 0 0 0 
32.1599 0 0 0 
32.1649 0 0 0 
32.1699 0 0 0 
32.1749 0 0 0 
32.1799 0 0 0 
32.1849 0 0 0 
32.1899 0 0 0 
32.1949 0 0 0 
32.1999 0 0 0 
32.2049 0 0 0 
32.2099 0 0 0 
32.2149 0 0 0 
32.2199 0 0 0 
32.2249 0 0 0 
32.2299 0 0 0 
32.2349 0 0 0 
32.2399 0 0 0 
32.2449 0 0 0 
32.2499 0 0 0 
32.2549 0 0 0 
32.2599 0 0 0 
32.2649 0 0 0 
32.2699 0 0 0 
32.2749 0 0 0 
32.2799 0 0 0 
32.2849 0 0 0 
32.2899 0 0 0 
32.2948 0 0 0 
32.2999 0 0 0 
32.3049 0 0 0 
32.3099 0 0 0 
32.3149 0 0 0 
32.3199 0 0 0 
32.3249 0 0 0 
32.3299 0 0 0 
32.3349 0 0 0 
32.3399 0 0 0 
32.3449 0 0 0 
32.3499 0 0 0 
32.3549 0 0 0 
32.3599 0 0 0 
32.3649 0 0 0 
32.3699 0 0 0 
32.3749 0 0 0 
32.3799 0 0 0 
32.3849 0 0 0 
32.3899 0 0 0 
32.3949 0 0 0 
32.3999 0 0 0 
32.4049 0 0 0 
32.4099 0 0 0 
32.4149 0 0 0 
32.4199 0 0 0 
32.4249 0 0 0 
32.4299 0 0 0 
32.4349 0 0 0 
32.4399 0 0 0 
32.4449 0 0 0 
32.4499 0 0 0 
32.4549 0 0 0 
32.4599 0 0 0 
32.4649 0 0 0 
32.4699 0 0 0 
32.4749 0 0 0 
32.4799 0 0 0 
32.4849 0 0 0 
32.4899 0 0 0 
32.4949 0 0 0 
32.4999 0 0 0 
32.5049 0 0 0 
32.5099 0 0 0 
32.5149 0 0 0 
32.5199 0 0 0 
32.5249 0 0 0 
32.5299 0 0 0 
32.5349 0 0 0 
32.5399 0 0 0 
32.5449 0 0 0 
32.5499 0 0 0 
32.5549 0 0 0 
32.5599 0 0 0 
32.5649 0 0 0 
32.5699 0 0 0 
32.5749 0 0 0 
32.5799 0 0 0 
32.5849 0 0 0 
32.5899 0 0 0 
32.5949 0 0 0 
32.5999 0 0 0 
32.6049 0 0 0 
32.6099 0 0 0 
32.6149 0 0 0 
32.6199 0 0 0 
32.6249 0 0 0 
32.6299 0 0 0 
32.6349 0 0 0 
32.6399 0 0 0 
32.6449 0 0 0 
32.6499 0 0 0 
32.6549 0 0 0 
32.6599 0 0 0 
32.6649 0 0 0 
32.6699 0 0 0 
32.6749 0 0 0 
32.6799 0 0 0 
32.6849 0 0 0 
32.6899 0 0 0 
32.6949 0 0 0 
32.6999 0 0 0 
32.7049 0 0 0 
32.7099 0 0 0 
32.7149 0 0 0 
32.7199 0 0 0 
32.7249 0 0 0 
32.7299 0 0 0 
32.7349 0 0 0 
32.7399 0 0 0 
32.7449 0 0 0 
32.7499 0 0 0 
32.7549 0 0 0 
32.7599 0 0 0 
32.7649 0 0 0 
32.7699 0 0 0 
32.7749 0 0 0 
32.7799 0 0 0 
32.7848 0 0 0 
32.7899 0 0 0 
32.7948 0 0 0 
32.7999 0 0 0 
32.8049 0 0 0 
32.8099 0 0 0 
32.8149 0 0 0 
32.8199 0 0 0 
32.8249 0 0 0 
32.8299 0 0 0 
32.8349 0 0 0 
32.8399 0 0 0 
32.8449 0 0 0 
32.8499 0 0 0 
32.8549 0 0 0 
32.8599 0 0 0 
32.8649 0 0 0 
32.8699 0 0 0 
32.8749 0 0 0 
32.8799 0 0 0 
32.8849 0 0 0 
32.8899 0 0 0 
32.8949 0 0 0 
32.8999 0 0 0 
32.9049 0 0 0 
32.9099 0 0 0 
32.9149 0 0 0 
32.9199 0 0 0 
32.9249 0 0 0 
32.9299 0 0 0 
32.9349 0 0 0 
32.9398 0 0 0 
32.9449 0 0 0 
32.9499 0 0 0 
32.9549 0 0 0 
32.9599 0 0 0 
32.9649 0 0 0 
32.9699 0 0 0 
32.9749 0 0 0 
32.9799 0 0 0 
32.9849 0 0 0 
32.9899 0 0 0 
32.9949 0 0 0 
32.9999 0 0 0 
33.0049 0 0 0 
33.0099 0 0 0 
33.0149 0 0 0 
33.0199 0 0 0 
33.0249 0 0 0 
33.0298 0 0 0 
33.0348 0 0 0 
33.0398 0 0 0 
33.0449 0 0 0 
33.0499 0 0 0 
33.0549 0 0 0 
33.0599 0 0 0 
33.0649 0 0 0 
33.0699 0 0 0 
33.0749 0 0 0 
33.0799 0 0 0 
33.0849 0 0 0 
33.0899 0 0 0 
33.0949 0 0 0 
33.0999 0 0 0 
33.1049 0 0 0 
33.1099 0 0 0 
33.1149 0 0 0 
33.1199 0 0 0 
33.1249 0 0 0 
33.1299 0 0 0 
33.1348 0 0 0 
33.1399 0 0 0 
33.1449 0 0 0 
33.1499 0 0 0 
33.1549 0 0 0 
33.1599 0 0 0 
33.1649 0 0 0 
33.1699 0 0 0 
33.1749 0 0 0 
33.1799 0 0 0 
33.1849 0 0 0 
33.1899 0 0 0 
33.1949 0 0 0 
33.1999 0 0 0 
33.2049 0 0 0 
33.2099 0 0 0 
33.2149 0 0 0 
33.2199 0 0 0 
33.2249 0 0 0 
33.2299 0 0 0 
33.2349 0 0 0 
33.2399 0 0 0 
33.2449 0 0 0 
33.2499 0 0 0 
33.2549 0 0 0 
33.2599 0 0 0 
33.2649 0 0 0 
33.2699 0 0 0 
33.2749 0 0 0 
33.2799 0 0 0 
33.2849 0 0 0 
33.2899 0 0 0 
33.2948 0 0 0 
33.2999 0 0 0 
33.3049 0 0 0 
33.3099 0 0 0 
33.3149 0 0 0 
33.3199 0 0 0 
33.3249 0 0 0 
33.3299 0 0 0 
33.3349 0 0 0 
33.3399 0 0 0 
33.3449 0 0 0 
33.3499 0 0 0 
33.3549 0 0 0 
33.3599 0 0 0 
33.3649 0 0 0 
33.3699 0 0 0 
33.3749 0 0 0 
33.3799 0 0 0 
33.3849 0 0 0 
33.3899 0 0 0 
33.3949 0 0 0 
33.3999 0 0 0 
33.4049 0 0 0 
33.4099 0 0 0 
33.4149 0 0 0 
33.4199 0 0 0 
33.4249 0 0 0 
33.4299 0 0 0 
33.4349 0 0 0 
33.4399 0 0 0 
33.4449 0 0 0 
33.4499 0 0 0 
33.4549 0 0 0 
33.4599 0 0 0 
33.4649 0 0 0 
33.4699 0 0 0 
33.4749 0 0 0 
33.4799 0 0 0 
33.4849 0 0 0 
33.4899 0 0 0 
33.4949 0 0 0 
33.4999 0 0 0 
33.5049 0 0 0 
33.5099 0 0 0 
33.5148 0 0 0 
33.5199 0 0 0 
33.5249 0 0 0 
33.5299 0 0 0 
33.5349 0 0 0 
33.5399 0 0 0 
33.5449 0 0 0 
33.5499 0 0 0 
33.5549 0 0 0 
33.5599 0 0 0 
33.5649 0 0 0 
33.5699 0 0 0 
33.5749 0 0 0 
33.5799 0 0 0 
33.5849 0 0 0 
33.5898 0 0 0 
33.5949 0 0 0 
33.5999 0 0 0 
33.6049 0 0 0 
33.6099 0 0 0 
33.6149 0 0 0 
33.6199 0 0 0 
33.6249 0 0 0 
33.6299 0 0 0 
33.6349 0 0 0 
33.6399 0 0 0 
33.6449 0 0 0 
33.6499 0 0 0 
33.6549 0 0 0 
33.6599 0 0 0 
33.6649 0 0 0 
33.6699 0 0 0 
33.6749 0 0 0 
33.6799 0 0 0 
33.6849 0 0 0 
33.6899 0 0 0 
33.6949 0 0 0 
33.6999 0 0 0 
33.7049 0 0 0 
33.7099 0 0 0 
33.7149 0 0 0 
33.7199 0 0 0 
33.7249 0 0 0 
33.7299 0 0 0 
33.7349 0 0 0 
33.7399 0 0 0 
33.7449 0 0 0 
33.7499 0 0 0 
33.7549 0 0 0 
33.7599 0 0 0 
33.7649 0 0 0 
33.7699 0 0 0 
33.7749 0 0 0 
33.7799 0 0 0 
33.7849 0 0 0 
33.7899 0 0 0 
33.7948 0 0 0 
33.7999 0 0 0 
33.8049 0 0 0 
33.8099 0 0 0 
33.8149 0 0 0 
33.8199 0 0 0 
33.8249 0 0 0 
33.8299 0 0 0 
33.8349 0 0 0 
33.8399 0 0 0 
33.8449 0 0 0 
33.8499 0 0 0 
33.8549 0 0 0 
33.8599 0 0 0 
33.8649 0 0 0 
33.8699 0 0 0 
33.8749 0 0 0 
33.8799 0 0 0 
33.8849 0 0 0 
33.8899 0 0 0 
33.8949 0 0 0 
33.8999 0 0 0 
33.9049 0 0 0 
33.9099 0 0 0 
33.9149 0 0 0 
33.9199 0 0 0 
33.9249 0 0 0 
33.9299 0 0 0 
33.9349 0 0 0 
33.9399 0 0 0 
33.9449 0 0 0 
33.9499 0 0 0 
33.9549 0 0 0 
33.9599 0 0 0 
33.9649 0 0 0 
33.9699 0 0 0 
33.9749 0 0 0 
33.9799 0 0 0 
33.9849 0 0 0 
33.9899 0 0 0 
33.9949 0 0 0 
33.9999 0 0 0 
34.0049 0 0 0 
34.0099 0 0 0 
34.0149 0 0 0 
34.0199 0 0 0 
34.0249 0 0 0 
34.0299 0 0 0 
34.0349 0 0 0 
34.0399 0 0 0 
34.0449 0 0 0 
34.0499 0 0 0 
34.0549 0 0 0 
34.0599 0 0 0 
34.0649 0 0 0 
34.0699 0 0 0 
34.0749 0 0 0 
34.0799 0 0 0 
34.0849 0 0 0 
34.0899 0 0 0 
34.0949 0 0 0 
34.0999 0 0 0 
34.1049 0 0 0 
34.1099 0 0 0 
34.1149 0 0 0 
34.1199 0 0 0 
34.1249 0 0 0 
34.1299 0 0 0 
34.1349 0 0 0 
34.1399 0 0 0 
34.1449 0 0 0 
34.1499 0 0 0 
34.1549 0 0 0 
34.1599 0 0 0 
34.1649 0 0 0 
34.1699 0 0 0 
34.1749 0 0 0 
34.1799 0 0 0 
34.1849 0 0 0 
34.1899 0 0 0 
34.1949 0 0 0 
34.1999 0 0 0 
34.2049 0 0 0 
34.2099 0 0 0 
34.2149 0 0 0 
34.2199 0 0 0 
34.2249 0 0 0 
34.2299 0 0 0 
34.2349 0 0 0 
34.2399 0 0 0 
34.2448 0 0 0 
34.2499 0 0 0 
34.2549 0 0 0 
34.2599 0 0 0 
34.2649 0 0 0 
34.2699 0 0 0 
34.2749 0 0 0 
34.2799 0 0 0 
34.2849 0 0 0 
34.2899 0 0 0 
34.2948 0 0 0 
34.2998 0 0 0 
34.3048 0 0 0 
34.3099 0 0 0 
34.3149 0 0 0 
34.3199 0 0 0 
34.3249 0 0 0 
34.3299 0 0 0 
34.3349 0 0 0 
34.3399 0 0 0 
34.3449 0 0 0 
34.3499 0 0 0 
34.3549 0 0 0 
34.3599 0 0 0 
34.3649 0 0 0 
34.3699 0 0 0 
34.3749 0 0 0 
34.3799 0 0 0 
34.3849 0 0 0 
34.3899 0 0 0 
34.3949 0 0 0 
34.3999 0 0 0 
34.4049 0 0 0 
34.4099 0 0 0 
34.4149 0 0 0 
34.4199 0 0 0 
34.4249 0 0 0 
34.4299 0 0 0 
34.4349 0 0 0 
34.4399 0 0 0 
34.4449 0 0 0 
34.4499 0 0 0 
34.4549 0 0 0 
34.4599 0 0 0 
34.4649 0 0 0 
34.4699 0 0 0 
34.4749 0 0 0 
34.4799 0 0 0 
34.4849 0 0 0 
34.4899 0 0 0 
34.4949 0 0 0 
34.4999 0 0 0 
34.5049 0 0 0 
34.5099 0 0 0 
34.5149 0 0 0 
34.5199 0 0 0 
34.5249 0 0 0 
34.5299 0 0 0 
34.5349 0 0 0 
34.5399 0 0 0 
34.5449 0 0 0 
34.5499 0 0 0 
34.5549 0 0 0 
34.5599 0 0 0 
34.5649 0 0 0 
34.5699 0 0 0 
34.5749 0 0 0 
34.5799 0 0 0 
34.5848 0 0 0 
34.5898 0 0 0 
34.5949 0 0 0 
34.5999 0 0 0 
34.6049 0 0 0 
34.6099 0 0 0 
34.6149 0 0 0 
34.6199 0 0 0 
34.6249 0 0 0 
34.6299 0 0 0 
34.6349 0 0 0 
34.6399 0 0 0 
34.6449 0 0 0 
34.6499 0 0 0 
34.6549 0 0 0 
34.6599 0 0 0 
34.6649 0 0 0 
34.6699 0 0 0 
34.6749 0 0 0 
34.6799 0 0 0 
34.6849 0 0 0 
34.6899 0 0 0 
34.6949 0 0 0 
34.6999 0 0 0 
34.7049 0 0 0 
34.7099 0 0 0 
34.7149 0 0 0 
34.7199 0 0 0 
34.7249 0 0 0 
34.7299 0 0 0 
34.7349 0 0 0 
34.7399 0 0 0 
34.7449 0 0 0 
34.7499 0 0 0 
34.7549 0 0 0 
34.7599 0 0 0 
34.7649 0 0 0 
34.7699 0 0 0 
34.7749 0 0 0 
34.7799 0 0 0 
34.7849 0 0 0 
34.7899 0 0 0 
34.7949 0 0 0 
34.7999 0 0 0 
34.8049 0 0 0 
34.8099 0 0 0 
34.8149 0 0 0 
34.8199 0 0 0 
34.8249 0 0 0 
34.8299 0 0 0 
34.8349 0 0 0 
34.8399 0 0 0 
34.8449 0 0 0 
34.8499 0 0 0 
34.8549 0 0 0 
34.8599 0 0 0 
34.8649 0 0 0 
34.8699 0 0 0 
34.8749 0 0 0 
34.8799 0 0 0 
34.8849 0 0 0 
